date,S,K,T,r,sigma,option_type,asset_class,price,delta,gamma,vega,rho,theta,error,validations_result,validations_details,gamma_positive
2025-09-01,1.1248357076505615,1.147030624828063,0.3964354168406294,0.0162397808134481,2.5,call,FX,0.6365595384731924,0.7819263874706273,0.1663861095552395,0.208644870174284,0.0963255536597197,-0.6618237989102227,,passed,[],True
2025-09-02,98.61735698828817,105.8396217259846,1.2421185223120967,0.0383229031118418,0.1645209030420498,call,Equity,6.194215842046894,0.4863699141195526,0.0220495906765798,43.82191703447678,51.88366282443516,-4.502906256377286,,passed,[],True
2025-09-03,95.30525614065049,89.27061328437183,0.6780602616231216,0.0309902572652895,0.1954562418017751,call,Equity,10.62791943879855,0.7315330252523742,0.0214942206752298,25.8745762462224,40.06727445272818,-5.560521788776798,,passed,[],True
2025-09-04,105.42560043585964,101.02364178623324,-0.1,0.0155797544260816,0.2579862546605289,call,Equity,,,,,,,T and sigma must be positive,failed,"['Price nan is not positive', 'Delta nan outside [0, 1]', 'Gamma nan is negative', 'Vega nan is negative']",False
2025-09-05,1.0545987962239396,1.114748041343355,0.4793801861008835,0.0305693775365444,0.0956069984217035,call,FX,0.0116939548447592,0.2797909541461284,4.82025408610321,0.2457051375416986,0.1358435206460905,-0.0331641099862955,,passed,[],True
2025-09-06,1.0293848149332354,0.9360094033401812,1.2543352186127328,0.0168209649474916,0.1092414568862042,put,FX,0.0108738462898151,-0.1560442529035481,1.9004365413758637,0.2759370309454523,-0.2151227932227703,-0.0091309791039175,,passed,[],True
2025-09-07,1.0699680655040598,1.0571610814043235,0.3318726462050798,0.0298070764044508,0.1184233026512156,put,FX,0.018667967319876,-0.3610628629257937,5.1304423907096846,0.2308368152679245,-0.134406331011611,-0.0291134848006801,,passed,[],True
2025-09-08,97.08306250206724,105.03067813774436,0.5916819650400321,0.0365008913741592,0.1585971302788046,call,Equity,2.530772523670297,0.3420170673845049,0.0310072446758141,27.42418742635471,18.148833570016453,-4.795054578922099,,passed,[],True
2025-09-09,51.04431797502378,47.82704009891038,1.9422107927526613,0.0410053129344445,0.4186841117373118,put,Commodity,7.811372463820424,-0.2946636503490607,0.0115784960578388,24.53182210021667,-44.3839400537036,-1.707108586704253,,passed,[],True
2025-09-10,40.201649380601125,43.37619152215394,1.2360099597410616,0.0468749694009246,,call,Commodity,,,,,,,,failed,"['Price nan is not positive', 'Delta nan outside [0, 1]', 'Gamma nan is negative', 'Vega nan is negative']",False
2025-09-11,49.4217585880588,47.16169199753952,1.6746012673886657,0.0242701330677435,0.3554709158757928,put,Commodity,6.697002725806286,-0.3372016678593635,0.0160659647399702,23.35923888980794,-39.12220586965962,-1.9122545415207852,,passed,[],True
2025-09-12,96.98896304410712,97.81717281041982,0.367756027452049,0.0420878792301615,0.2202336274218451,put,Equity,4.815827456058145,-0.4526360565084428,0.0305808099909861,23.2989874818296,-17.91579725469294,-4.926016755111863,,passed,[],True
2025-09-13,46.61538999847021,49.556461501849526,1.4430289533104723,0.0391602867216394,0.2022088468494409,call,Commodity,4.408423541955813,0.5407078005661119,0.0350488880337153,22.223276284533732,30.01050208050952,-2.371464130112212,,passed,[],True
2025-09-14,1.1305838144420437,1.0342681699571512,0.7810848842341179,0.0146347623810051,0.1271270346685945,put,FX,0.0122490297415379,-0.1709503586891088,1.999277370893134,0.2537550699559318,-0.1605307042904217,-0.0176424308725113,,passed,[],True
2025-09-15,1.1165631715701785,1.0191002370481868,-0.1,0.0230073328810698,0.0830898024852649,call,FX,,,,,,,T and sigma must be positive,failed,"['Price nan is not positive', 'Delta nan outside [0, 1]', 'Gamma nan is negative', 'Vega nan is negative']",False
2025-09-16,54.8777256356118,56.38749387004378,1.7857042108950203,0.0288885970064779,0.4918424713352256,call,Commodity,14.635655696560285,0.6427504770509509,0.0103448340107296,27.36221716516625,36.85162893423847,-4.364408206928342,,passed,[],True
2025-09-17,103.61636025047636,104.88622428617649,1.5648376419136658,0.0297518238545756,0.3401962621542244,put,Equity,15.469080593549144,-0.3845474993459824,0.0086657168631734,49.529048233923376,-86.55820050685091,-3.7381093394559146,,passed,[],True
2025-09-18,1.067744012269744,1.0522704835131795,0.1482963408137808,0.0143156570797321,0.1022732829381994,put,FX,0.009260863291135,-0.3284335240297094,8.595301917811444,0.1486236960942666,-0.0533783472526085,-0.0460966906446992,,passed,[],True
2025-09-19,50.43523534119085,50.52168830637655,1.8243763004595768,0.0199716891659549,0.3257423924305306,call,Commodity,9.519000488429311,0.61749544893609,0.0171926606691254,25.98961814399156,39.45127602836623,-2.7521015357763003,,passed,[],True
2025-09-20,1.0850496324767067,1.1405067662677344,0.5347165144340826,0.0130791963931517,0.0910382923035629,call,FX,0.0115824733279502,0.2707863450100896,4.584145472036519,0.262727358411814,0.1509152613726905,-0.0260567515528897,,passed,[],True
2025-09-21,91.91506397106812,97.57924485075876,1.3034671373698046,0.0448584236075087,0.3824244130856432,call,Equity,15.833316109922691,0.5852190455808297,0.0097132702613139,40.905768429238805,49.47587145577752,-7.703371687651236,,passed,[],True
2025-09-22,47.491214782077314,44.51418105156189,1.7958620971309578,0.031573689676626,0.5214688307596458,put,Commodity,9.69474057350711,-0.3004220922688935,0.0104831888419398,22.142227350580264,-43.03271817685584,-2.458172607382004,,passed,[],True
2025-09-23,1.0648973453061326,1.049372800829054,1.6542280552527369,0.0444292233302537,0.0727935162541941,call,FX,0.0987452675938745,0.8385894891824855,2.454450122742306,0.3351643205840025,1.3138978502926837,-0.0426630146362377,,passed,[],True
2025-09-24,96.72337853402232,96.93128161710824,0.8930809059826801,0.0188843124188292,0.1517380326327976,call,Equity,6.223550459911145,0.5691997279098724,0.0283294999375679,35.91592679303083,43.61036441376936,-3.9732769544134334,,passed,[],True
2025-09-25,48.28642741736616,46.57904765924957,1.0857021813123957,0.0381207583558071,0.5771638815650076,put,Commodity,9.277822483725464,-0.3338250412672212,0.012528426536212,18.304443728175823,-27.5736229308941,-3.897205469518057,,passed,[],True
2025-09-26,91.9772273077838,100.6558688802169,1.9286498603900115,0.0200712918330145,0.2409074005948235,put,Equity,15.116840552757132,-0.4946223291424187,0.0129632368618427,50.95392166678972,-116.89707065330172,-1.9657861531982124,,passed,[],True
2025-09-27,40.40614392350479,36.66362139189552,1.258172234561804,0.0301071609291544,0.313936197750987,put,Commodity,3.1175499864566163,-0.2878555881001372,0.0239737756806125,15.460115749255213,-18.556385093166217,-1.4847449768615817,,passed,[],True
2025-09-28,1.0986743062275393,1.0500352177603685,1.825705183336642,0.0195824756266788,0.0551478751249989,put,FX,0.0055272294025441,-0.1303536837413188,2.5888471585480946,0.3146326437455103,-0.2715617286417231,-0.0018391851938333,,passed,[],True
2025-09-29,99.65288230294756,94.51189516920152,1.377057540071169,0.0404647846131487,0.3964126135276501,call,Equity,22.979492453827618,0.6794783674043501,0.0077195707784817,41.84778106832695,61.59920619674088,-7.833436460722446,,passed,[],True
2025-09-30,1.0415660981190236,1.0891065804691489,0.798787952166581,0.0352922332237431,0.0737637543992399,put,FX,0.037103199202998,-0.5856718406558632,5.675358698832347,0.3627784707332243,-0.5169109670993086,0.0060879628759305,,passed,[],True
2025-09-01,52.93428546900135,56.484085072999214,0.709482123446298,0.0174607404159941,0.2361159080217633,put,Commodity,5.882014049912815,-0.565383452693009,0.0373844926803235,17.548189155701845,-25.40668477106308,-2.294749546036744,,passed,[],True
2025-09-02,121.9045562580998,124.12060903937083,1.3873722875003365,0.0106635131571142,,put,Equity,,,,,,,,failed,"['Price nan is not positive', 'Delta nan outside [-1, 0]', 'Gamma nan is negative', 'Vega nan is negative']",False
2025-09-03,84.49336568933867,78.99059041037738,1.4127817023946851,0.0254694138520215,0.3112931976023624,call,Equity,16.391062287632167,0.6787696163397259,0.0114571540870392,35.9721723971872,57.86819847513493,-5.006304490607098,,passed,[],True
2025-09-04,1.1034281487403017,1.0234342300286778,0.7480260669954911,0.0145389408496235,0.1436729988736734,put,FX,0.0189622197336691,-0.22503503442383,2.1875365899745525,0.2862433016661069,-0.1999265809384336,-0.0236034502317826,,passed,[],True
2025-09-05,54.06758608684835,54.66450101349192,1.1063360988764124,0.019674091636018,0.5268888800804863,put,Commodity,11.451491605016898,-0.3834009071473423,0.012741271605726,21.71165106700473,-35.60306080853579,-4.536917743101741,,passed,[],True
2025-09-06,43.84567841783022,47.32891729497348,1.810794308610328,0.0353240582909307,0.2372411071223596,put,Commodity,5.875065453800364,-0.4520323537835504,0.0282946456015508,23.3677506633284,-46.5278720625833,-0.6231200578148023,,passed,[],True
2025-09-07,87.63049289121918,94.59028645358008,1.7854642061037227,0.0411950218343049,0.3314889197175598,call,Equity,15.25562555034918,0.5851094985448055,0.0100432489617368,45.64622870803552,64.3085073278125,-5.72108914330768,,passed,[],True
2025-09-08,1.0339771693457862,0.9479792129780944,0.4070945567797661,0.0459421675410831,0.1142031646154287,put,FX,0.0023525160170753,-0.0687960538255785,1.758459353266171,0.087403267169552,-0.029915777066285,-0.0088836098442378,,passed,[],True
2025-09-09,51.46536236649341,47.97403505737432,1.1425941997965137,0.0376758079077077,0.2020246335384874,call,Commodity,7.50515483647645,0.7365102148320841,0.0293859456476356,17.966607641859028,34.73441835512942,-2.733687897836572,,passed,[],True
2025-09-10,92.85648581973632,87.73580922850799,1.453140520560318,0.019489963499872,2.5,put,Equity,73.55508913211358,-0.0623859087324649,0.0004388576279397,13.7466147121776,-115.30383090856938,-10.278428495448868,,passed,[],True
2025-09-11,1.1579297789503702,1.238805016253934,1.3494644953706525,0.0327323441334188,0.1149632899047214,call,FX,0.0496501355284731,0.4569935725975465,2.564806567915126,0.533506493004894,0.6470902635959613,-0.0384208789352796,,passed,[],True
2025-09-12,91.7931768164829,89.36461948052452,0.6038844985952784,0.0197595857351633,0.1734186919570231,put,Equity,3.2915929675537043,-0.3613360821340075,0.0302815309248238,26.720736000783845,-22.01749587062578,-3.1162928502730662,,passed,[],True
2025-09-13,1.096144914529295,1.124894302126347,1.610141476729132,0.0301054837242076,0.1392046555177113,call,FX,0.0891423443561608,0.5855746764709138,2.012836901233179,0.5420786837180626,0.8899772972949394,-0.0400729601630622,,passed,[],True
2025-09-14,103.41151974816644,103.25676841748395,0.4709616768162845,0.0388980846104602,0.2942259711565897,call,Equity,9.28849321683601,0.5789090045040965,0.0187309232111297,27.756429478389517,23.82000144638806,-10.637561160197004,,passed,[],True
2025-09-15,44.64553750969444,48.698714571952685,1.838242341418852,0.0248063480102177,0.5761834337411657,call,Commodity,12.931322650913382,0.6322184905551134,0.0108044085677821,22.809756198341667,28.114835143677603,-3.9541729866766353,,passed,[],True
2025-09-16,52.41236207621593,56.90219959347838,0.9135498818028972,0.0486661927617467,0.2061826466115469,put,Commodity,5.2771385736990695,-0.5370220537407979,0.0384576412149636,19.89914810298509,-30.53424723771706,-0.6189524622047198,,passed,[],True
2025-09-17,-10.0,88.18056151434196,0.4220362187035757,0.032272050498334,0.3627841678792142,call,Equity,,,,,,,S and K must be positive,failed,"['Price nan is not positive', 'Delta nan outside [0, 1]', 'Gamma nan is negative', 'Vega nan is negative']",False
2025-09-18,84.85152775314135,88.17821329974319,1.1831162231697934,0.0138870597508307,0.3840386935401952,call,Equity,13.269045712930613,0.5620350266475796,0.0111190671438439,36.37391757503677,40.72343415240824,-6.381473356297569,,passed,[],True
2025-09-19,50.29104359223,52.712744602453526,1.424329907891009,0.0380993633594843,0.5509492287711821,call,Commodity,13.0936963024307,0.6329853091699158,0.0113876523561793,22.601521134551696,26.691651161770057,-5.085254613567757,,passed,[],True
2025-09-20,1.042851485108469,0.9998008747590144,1.637786195409176,0.0424045357871672,0.0859491151219755,put,FX,0.0087801285301273,-0.1423853842611691,1.962736614610756,0.3004730796112574,-0.2575696199927383,-0.0012154074153218,,passed,[],True
2025-09-21,1.1257523843153026,1.1595168348421754,1.4337370667896363,0.041831706777444,0.1298295178966775,call,FX,0.08687747248633,0.6077406054965521,2.1959558140460387,0.5180268923187278,0.8563538923823054,-0.0484400782934328,,passed,[],True
2025-09-22,69.26365745327361,67.01944786095231,0.8136076100158935,0.0137592775936347,0.5560021367270265,put,Commodity,11.973744861670989,-0.3673970808172055,0.0108443102750089,23.53446006226085,-30.446018849532773,-7.526588665481595,,passed,[],True
2025-09-23,1.0757318226085448,1.0849066607322364,0.6444283790437404,0.0336333304227604,0.096559801813246,put,FX,0.0264726628333714,-0.4172985837297817,4.681170446546035,0.3370804074238558,-0.3063445148712582,-0.0092653001796454,,passed,[],True
2025-09-24,100.81874139386322,91.48994673108416,1.6629410652533505,0.0244076256564505,0.1576250624847623,call,Equity,15.799263700480928,0.7820075533715717,0.0143725629287819,38.29295589913519,104.83472087194912,-3.3535352049022302,,passed,[],True
2025-09-25,1.1032140009547733,1.0405119567062884,1.2834919040561004,0.0134138985997507,0.1269993553098611,call,FX,0.1094294168567024,0.7251782272862752,2.101469212604551,0.4169051034247666,0.8863761162524402,-0.0298896307047858,,passed,[],True
2025-09-26,89.22255222070694,89.78206027119697,1.1272067310592024,0.0354971960599282,0.1629204302921519,call,Equity,7.642680962130854,0.6109014971350933,0.0248444927529855,36.32106216096564,52.82486365122486,-4.288349196859862,,passed,[],True
2025-09-27,79.74857413342393,76.09341389358066,0.9340456993407086,0.0131382552536906,,call,Equity,,,,,,,,failed,"['Price nan is not positive', 'Delta nan outside [0, 1]', 'Gamma nan is negative', 'Vega nan is negative']",False
2025-09-28,50.93227157384714,55.64501851376433,1.688362228973191,0.0378389682437479,0.210140297366183,call,Commodity,4.987919405354322,0.5185023773655967,0.0286554643425279,26.373545205454132,36.16570577597785,-2.451811132333136,,passed,[],True
2025-09-29,43.99851796472112,41.80072949833677,1.1435306629416289,0.0385838369080024,0.2625748170684344,put,Commodity,2.9539145530310567,-0.3156049954450994,0.0287779075286859,16.727698603977306,-19.25713254009262,-1.270732990645724,,passed,[],True
2025-09-30,96.65498764159052,92.40089034738595,1.9142440332600688,0.0395158766678307,0.3150493441794328,put,Equity,10.823541369642726,-0.3103901835811048,0.0083783199032949,47.20427805902725,-78.14767408010137,-2.271269752503004,,passed,[],True
2025-09-01,60.610780985063165,57.552736636130376,0.776348089437397,0.0403138444185747,0.3678400249711159,put,Commodity,5.318513658646658,-0.3378441927777484,0.0186066355358328,19.52014695429974,-20.026298036486725,-3.5844856786450547,,passed,[],True
2025-09-02,110.32465260551147,101.85332209314632,0.1874050198413302,0.0116291520927588,0.1535983721574389,put,Equity,0.3678716287942638,-0.1024787377528764,0.0243540734237074,8.532662757068357,-2.1877292398914845,-3.3609564956790408,,passed,[],True
2025-09-03,52.21909714073114,48.01894973440134,1.0340701627219815,0.0289388708312226,0.38966953163493,put,Commodity,5.265452280187041,-0.3137460015957569,0.0171386274386972,18.831339456380512,-22.386569664073765,-2.921617578828211,,passed,[],True
2025-09-04,107.74634053429337,106.32089198889592,0.8571589953550095,0.0346340039220886,2.5,call,Equity,81.68531436203224,0.8801757954775729,0.0008013012544946,19.93435904104691,11.271989333369358,-29.52584416804532,,passed,[],True
2025-09-05,95.59955513303017,98.00598552330251,1.0559588913021667,0.0442595936475328,0.2436531536566178,call,Equity,10.491208244342817,0.5841651228798422,0.0162947427725954,38.315835498177854,47.892717340943065,-6.427901068076333,,passed,[],True
2025-09-06,1.1065370288643046,1.0319419213463528,0.2340806200608167,0.0356967711282526,0.1158693631618945,put,FX,0.0022157574838165,-0.0775047660462685,2.3397380315737486,0.0777021823972247,-0.020593863104006,-0.0160906818192768,,passed,[],True
2025-09-07,100.6980208499002,102.21804091737506,0.8375228597923916,0.0357315287376941,0.3850575603562394,put,Equity,13.244733789534926,-0.4134798570474617,0.0109771175654286,35.89653340187846,-45.96437435996423,-6.2908592446534914,,passed,[],True
2025-09-08,96.1468640313824,97.0240462793639,1.888783136675397,0.0254441055120309,0.2645632226228791,put,Equity,11.844509003218356,-0.3862925024869564,0.0109450729875017,50.55923312799657,-92.52264960212898,-2.2945465161984253,,passed,[],True
2025-09-09,1.1140495933867518,1.073715568293886,1.7052630908419637,,0.0571188648460229,call,FX,,,,,,,,failed,"['Price nan is not positive', 'Delta nan outside [0, 1]', 'Gamma nan is negative', 'Vega nan is negative']",False
2025-09-10,93.77300480179406,89.68177815126158,0.3245131724811468,0.037869486614566,0.3536171206472339,call,Equity,10.197266034356268,0.6492059321841468,0.0196245694061024,19.8025635231725,16.44656284096601,-12.708530772661558,,passed,[],True
2025-09-11,108.9959987543325,115.61164017637064,0.6358656878854823,0.0170975817511889,0.3337677609509714,call,Equity,9.331228047719051,0.4810670182772643,0.0137367182640557,34.63489517013812,27.40781544558868,-9.826938597419833,,passed,[],True
2025-09-12,51.53649760438304,54.69913516542082,1.9819597698012792,0.026504707076457,0.5002459006563433,call,Commodity,14.054829356812888,0.6338814826421771,0.0103667666358125,27.29929912058088,36.89061785806827,-3.938503887448345,,passed,[],True
2025-09-13,112.77664895788423,122.4925224970103,1.7309842285017225,0.0271597610950007,0.2352008850632544,call,Equity,12.166070510724154,0.51579000497413,0.0114226014253392,59.14737256492915,79.630463683691,-5.267813194141299,,passed,[],True
2025-09-14,47.04214305582085,49.43699151512713,0.2959353507882719,0.0461021162671826,0.5003484271165989,put,Commodity,6.093353726732772,-0.498487950648905,0.0311565158664427,10.209217777424518,-8.742905432230057,-7.268535442059739,,passed,[],True
2025-09-15,56.52739403577164,60.9989735132727,0.8394831895949099,0.0104335060592119,0.3280198404122447,put,Commodity,9.13072175613797,-0.5294548468210105,0.0234185021321182,20.60578479578166,-32.789730268490395,-3.6182276290370616,,passed,[],True
2025-09-16,1.101050192081638,1.0110474154754476,0.7066959114217882,0.0480024786820321,0.1405381976419263,put,FX,0.0100268634333672,-0.1427559977268249,1.733804669398135,0.2087571506723563,-0.118165480021771,-0.0127309933014619,,passed,[],True
2025-09-17,50.48497982496359,49.96443446840138,0.6571004662263226,0.0231465818147966,0.4527348848679197,call,Commodity,7.912208368854245,0.5999363795983891,0.0208530027877158,15.811341194449051,14.70299593583467,-5.9648366839532665,,passed,[],True
2025-09-18,1.1297578512718458,1.186782272490497,1.6040001830791122,0.0415847257117821,0.1172518456077038,call,FX,0.0765230726687676,0.5760596559145076,2.3346007578188823,0.5604120429320598,0.9211529987677348,-0.0443644388013862,,passed,[],True
2025-09-19,99.87753227153084,100.8668967800632,0.9389079526094164,0.0455081673103319,0.164389690004161,call,Equity,7.984619010437314,0.6125627884169369,0.0240709816375038,37.061842197158086,49.94674896591496,-5.665387505400956,,passed,[],True
2025-09-20,1.0551372814257085,0.9743279079747464,0.3716841959003881,,0.0850915012552078,call,FX,,,,,,,,failed,"['Price nan is not positive', 'Delta nan outside [0, 1]', 'Gamma nan is negative', 'Vega nan is negative']",False
2025-09-21,91.77779604433567,95.46669683598816,0.2382497120919677,0.0428744023716142,,call,Equity,,,,,,,,failed,"['Price nan is not positive', 'Delta nan outside [0, 1]', 'Gamma nan is negative', 'Vega nan is negative']",False
2025-09-22,1.1121843605745958,1.0190608928334832,0.2611916567618646,0.049465583140047,0.1206242227156496,call,FX,0.1076226890608372,0.9514286338550184,1.469823507398586,0.0572812629040773,0.2482734720424013,-0.0602459748326333,,passed,[],True
2025-09-23,1.027595782925134,1.1195139333329176,1.9734020212634549,0.0401351274103576,0.1312799567257502,call,FX,0.0724523789362238,0.522777834681017,2.1017104998828344,0.5749519008787763,0.9171423771077746,-0.0377771258409403,,passed,[],True
2025-09-24,85.92536225623445,78.76779189680867,1.57657914026213,0.0323361699894322,0.2440648963827289,call,Equity,16.2920916508225,0.7268770713694752,0.0126288929860847,35.878074106925894,72.78290847808626,-4.269883793726199,,passed,[],True
2025-09-25,1.1428829811601011,1.1411972526013396,0.1215719250580962,0.028746425679765,0.0611197482306151,put,FX,0.0071212094956539,-0.4036502420590652,15.89979586438546,0.154315634907496,-0.0569499065008197,-0.0253245979335294,,passed,[],True
2025-09-26,98.40061470036572,90.89890442996813,0.3232998688764992,0.0359684120846425,0.1640758189204593,put,Equity,0.766289296020437,-0.1535569806381358,0.025797059753878,13.250001929850146,-5.132834993504278,-2.7911626985682143,,passed,[],True
2025-09-27,52.59673257120586,51.28045283808952,0.6428529639355354,0.0447439651275784,0.5848690193898167,call,Commodity,10.94064080417385,0.6367755518270667,0.0152145332987812,15.825098950201223,14.497409574642914,-8.207905908251623,,passed,[],True
2025-09-28,57.66369456501289,63.00591917099951,0.123093501910651,0.0487951530683055,0.2894383354077811,put,Commodity,5.680841812572645,-0.7771419282531733,0.050939885682099,6.034677615824595,-6.2154484004122335,-4.631030533609668,,passed,[],True
2025-09-29,102.24092481810416,103.34214718662582,1.941674817676288,0.0309239137668059,0.1684491411838497,call,Equity,11.986904554903385,0.628365616516548,0.0157555621164938,53.86773810209899,101.46761002017536,-3.952650908858247,,passed,[],True
2025-09-30,1.10062962003909,1.1437189810751478,-0.1,0.0351023232033625,0.1129398638135262,call,FX,,,,,,,T and sigma must be positive,failed,"['Price nan is not positive', 'Delta nan outside [0, 1]', 'Gamma nan is negative', 'Vega nan is negative']",False
2025-09-01,1.143616031836034,1.093517230247123,1.9057818197454608,0.0456105513556366,0.0545446380341457,put,FX,0.0013055950446175,-0.0369736137294067,0.938548391622571,0.127597564029858,-0.0830715286442052,0.000162167960777,,passed,[],True
2025-09-02,50.91671002869176,52.14006135814262,0.6270242476641521,0.0175248463889504,0.3822627011142852,call,Commodity,5.843148940635942,0.5434829973544547,0.0257309397366097,15.989046876439184,13.687448517751411,-5.25638134190767,,passed,[],True
2025-09-03,39.380521378450965,36.05471534717501,1.9513501345657165,0.0494484297791841,0.4334624447403488,put,Commodity,5.641098443590659,-0.2716507166390498,0.0139085984934591,18.244542289429077,-31.882807970249527,-1.2184421026118708,,passed,[],True
2025-09-04,1.073712248915962,1.08146367105297,0.6881024709440227,0.0425518007882779,0.1198161714019745,put,FX,0.0313979945423957,-0.3928427533107161,3.602670074009939,0.3424276793591295,-0.3118467122550794,-0.0105282975879165,,passed,[],True
2025-09-05,1.055079266432582,1.1231397379646952,1.9046198352546555,0.0390287803355344,0.1410927184493842,call,FX,0.0876998780135552,0.5628018218990132,1.9177416307217905,0.5736845811579668,0.9639293468770356,-0.0410015394341593,,passed,[],True
2025-09-06,1.1245959585753251,1.1062072483807337,1.872184118372625,0.0446425555800163,0.1113415195935789,put,FX,0.0249945333934286,-0.2317780239594613,1.7799592415971222,0.4692548778623102,-0.5347915696864157,-0.0012014380388236,,passed,[],True
2025-09-07,111.79440120721289,103.97811434096548,1.2288483591690569,0.0252356342652408,0.3968190323287361,call,Equity,24.501714157214032,0.6755218386562439,0.0073139409587194,44.57407567933155,62.69319548248853,-8.484385614654249,,passed,[],True
2025-09-08,95.30824347895296,101.82959420394802,1.6928245389511618,0.0287477263917988,0.3924785994536508,call,Equity,18.54586412613321,0.5874598699344332,0.0079992718678338,48.27689337703369,63.385959849832126,-6.672886480685708,,passed,[],True
2025-09-09,1.0202786170602818,1.094702305391571,1.6445119173471474,0.0499887069314452,0.0556375496650927,call,FX,0.0352429201981184,0.579675532950148,5.370642758693354,0.5115273448481166,0.9146571873026064,-0.0364561627516466,,passed,[],True
2025-09-10,94.00624977046228,95.04843512287894,1.56107608884297,0.0477906291952971,0.3991592092684763,put,Equity,15.18852215805994,-0.353144139218525,0.0079260624030834,43.64567029552751,-75.53466210472894,-3.2675771732044243,,passed,[],True
